Time step	Uncertainty	Uncertainty	Uncertainty	Uncertainty	Uncertainty	Uncertainty	Uncertainty
375	0.010351	0.016116	0.011444	0.010676	0.010324	0.010349	0.132592
376	0.01035	0.016065	0.011435	0.010675	0.010322	0.010348	0.131984
377	0.010349	0.016008	0.011429	0.010676	0.010323	0.010348	0.131397
378	0.01035	0.015946	0.011423	0.010675	0.010324	0.010346	0.130777
379	0.010349	0.01588	0.011416	0.010674	0.010324	0.010344	0.130177
380	0.010349	0.01582	0.011409	0.010671	0.010323	0.010341	0.129578
381	0.010348	0.015764	0.011403	0.01067	0.010322	0.010344	0.128949
382	0.010347	0.015709	0.011398	0.010669	0.010321	0.01034	0.128326
383	0.010347	0.015651	0.011389	0.010667	0.010322	0.01034	0.127713
384	0.010347	0.015598	0.011381	0.010665	0.010323	0.01034	0.127171
385	0.010345	0.015548	0.011377	0.010665	0.010322	0.010339	0.12658
386	0.010344	0.015499	0.01137	0.010663	0.01032	0.010337	0.125955
387	0.010343	0.015446	0.011364	0.010663	0.010318	0.010337	0.125377
388	0.010343	0.015406	0.011358	0.010662	0.010319	0.010336	0.124817
389	0.010342	0.015367	0.011356	0.010661	0.010318	0.010332	0.124238
390	0.01034	0.015323	0.011353	0.010659	0.010319	0.01033	0.12366
391	0.010339	0.015281	0.011348	0.010659	0.010317	0.01033	0.123085
392	0.010339	0.015242	0.011345	0.010657	0.010317	0.010329	0.122482
393	0.010338	0.015202	0.011339	0.010657	0.010315	0.010329	0.121942
394	0.010338	0.015165	0.011335	0.010657	0.010316	0.010328	0.121376
395	0.010336	0.01513	0.011332	0.010655	0.010315	0.010328	0.120824
396	0.010335	0.015093	0.011328	0.010654	0.010315	0.010328	0.120264
397	0.010335	0.015062	0.011326	0.010652	0.010315	0.01033	0.119737
398	0.010336	0.015026	0.011322	0.010651	0.010314	0.010329	0.119228
399	0.010336	0.014991	0.011317	0.010652	0.010313	0.01033	0.118669
400	0.010335	0.014958	0.011313	0.010653	0.010313	0.010331	0.118095
401	0.010334	0.014927	0.011311	0.010653	0.010314	0.01033	0.117572
402	0.010334	0.014893	0.011306	0.010652	0.010314	0.010328	0.11704
403	0.010332	0.014863	0.011302	0.010651	0.010312	0.010328	0.116479
404	0.010333	0.01483	0.011297	0.010651	0.01031	0.010328	0.115952
405	0.010332	0.014799	0.011294	0.010652	0.010312	0.010324	0.115429
406	0.010334	0.014762	0.011291	0.010652	0.010311	0.010323	0.114898
407	0.010334	0.014734	0.011288	0.010652	0.01031	0.010324	0.114437
408	0.010336	0.0147	0.011285	0.010651	0.010312	0.010322	0.113961
409	0.010337	0.01467	0.011281	0.010651	0.01031	0.010321	0.113456
410	0.010336	0.014637	0.011276	0.010651	0.010311	0.010321	0.112973
411	0.010335	0.014603	0.011271	0.010649	0.010311	0.010319	0.112434
412	0.010334	0.014576	0.011268	0.010648	0.010311	0.01032	0.111968
413	0.010333	0.014549	0.011264	0.010647	0.01031	0.01032	0.111469
414	0.010335	0.014522	0.011258	0.010648	0.01031	0.010319	0.110984
415	0.010335	0.014498	0.011254	0.010647	0.01031	0.010319	0.110521
416	0.010334	0.014476	0.011251	0.010647	0.010311	0.010318	0.110011
417	0.010333	0.014454	0.011246	0.010648	0.010312	0.010318	0.109509
418	0.010334	0.014433	0.011242	0.010646	0.010311	0.010319	0.109029
419	0.010333	0.014408	0.011237	0.010646	0.010311	0.010317	0.108575
420	0.010333	0.014385	0.011234	0.010646	0.010311	0.010315	0.108096
421	0.010335	0.014362	0.011227	0.010646	0.010311	0.010314	0.107616
422	0.010334	0.014339	0.011224	0.010646	0.010311	0.010313	0.107185
423	0.010333	0.014317	0.011219	0.010645	0.010312	0.010313	0.10673
424	0.010332	0.014294	0.011214	0.010645	0.01031	0.010314	0.106233
425	0.010329	0.014272	0.011209	0.010644	0.01031	0.010313	0.105783
426	0.01033	0.014246	0.011204	0.010643	0.01031	0.010314	0.105361
427	0.010331	0.014221	0.011202	0.010642	0.010311	0.010311	0.104931
428	0.010331	0.014196	0.011198	0.010642	0.010311	0.010312	0.104502
429	0.010329	0.014172	0.011195	0.010643	0.010311	0.01031	0.104058
430	0.010328	0.014151	0.011191	0.010642	0.010311	0.010308	0.103562
431	0.010328	0.01413	0.011186	0.010643	0.010312	0.010308	0.103078
432	0.010328	0.014108	0.011182	0.010643	0.010311	0.010307	0.102661
433	0.010328	0.014087	0.011177	0.010641	0.010309	0.010308	0.102234
434	0.010327	0.014067	0.011172	0.01064	0.010311	0.010307	0.101793
435	0.010326	0.014046	0.011169	0.01064	0.01031	0.010308	0.101337
436	0.010327	0.014024	0.011167	0.01064	0.01031	0.010306	0.100944
437	0.010327	0.014002	0.011162	0.010641	0.010311	0.010307	0.100505
438	0.010326	0.013978	0.011157	0.010642	0.010311	0.010306	0.100111
439	0.010326	0.013955	0.011152	0.010642	0.010309	0.010306	0.099653
440	0.010326	0.013933	0.011149	0.010643	0.010309	0.010308	0.099183
441	0.010328	0.013913	0.011145	0.010643	0.010308	0.010308	0.098781
442	0.010328	0.013891	0.011141	0.010643	0.010308	0.01031	0.098338
443	0.010327	0.013874	0.011137	0.010643	0.010308	0.010311	0.097904
444	0.010325	0.013858	0.011134	0.010643	0.010309	0.01031	0.097485
445	0.010324	0.013842	0.011132	0.010644	0.010311	0.010308	0.097062
446	0.010324	0.013826	0.01113	0.010644	0.010311	0.010308	0.096591
447	0.010324	0.013812	0.011127	0.010642	0.01031	0.010308	0.096155
448	0.010323	0.013794	0.011123	0.010643	0.010311	0.010308	0.095737
449	0.010322	0.013777	0.01112	0.010642	0.010312	0.010306	0.095324
450	0.010321	0.013763	0.011117	0.010641	0.010313	0.010307	0.094937
451	0.010321	0.013742	0.011114	0.010641	0.010313	0.010304	0.094531
452	0.010321	0.013722	0.011112	0.010642	0.010312	0.010303	0.094133
453	0.01032	0.013702	0.011108	0.010639	0.010311	0.010302	0.093727
454	0.010321	0.013685	0.011106	0.01064	0.010312	0.010304	0.093352
455	0.010319	0.013663	0.011104	0.010641	0.010309	0.010305	0.092957
456	0.010319	0.013645	0.011099	0.01064	0.010308	0.010305	0.092549
457	0.010318	0.01363	0.011096	0.01064	0.010309	0.010307	0.092212
458	0.01032	0.013616	0.011093	0.010641	0.010309	0.010305	0.091878
459	0.010319	0.013599	0.01109	0.010641	0.010309	0.010304	0.091514
460	0.010319	0.013585	0.011087	0.010641	0.010308	0.010303	0.091135
461	0.010318	0.013571	0.011085	0.010641	0.010309	0.010301	0.090765
462	0.010315	0.013556	0.011082	0.01064	0.010309	0.010302	0.090422
463	0.010316	0.013539	0.011079	0.010639	0.010309	0.010303	0.090054
464	0.010314	0.013525	0.011077	0.010639	0.010311	0.010304	0.089693
465	0.010316	0.013512	0.011073	0.010639	0.01031	0.010306	0.089294
466	0.010314	0.0135	0.01107	0.010639	0.010309	0.010305	0.08889
467	0.010314	0.013485	0.011068	0.010639	0.010308	0.010303	0.088498
468	0.010315	0.013471	0.011065	0.010637	0.010307	0.010303	0.088157
469	0.010315	0.013458	0.011062	0.010637	0.010306	0.010303	0.087778
470	0.010315	0.013443	0.011061	0.010636	0.010307	0.010301	0.087415
471	0.010316	0.013426	0.011059	0.010636	0.010307	0.0103	0.087059
472	0.010315	0.01341	0.011058	0.010636	0.010305	0.010298	0.086712
473	0.010316	0.013393	0.011054	0.010635	0.010304	0.010297	0.086342
474	0.010315	0.013375	0.011051	0.010636	0.010304	0.010298	0.085948
475	0.010314	0.013354	0.011047	0.010634	0.010303	0.010297	0.085631
476	0.010313	0.013339	0.011045	0.010635	0.010303	0.010297	0.085289
477	0.010314	0.013321	0.011042	0.010635	0.010302	0.010297	0.084946
478	0.010312	0.013302	0.011041	0.010633	0.010302	0.0103	0.084628
479	0.010313	0.013289	0.011039	0.010631	0.010301	0.0103	0.0843
480	0.010312	0.013274	0.011039	0.01063	0.010302	0.0103	0.083939
481	0.010312	0.013258	0.011036	0.010632	0.010302	0.010301	0.083605
482	0.010311	0.013242	0.011034	0.010632	0.010303	0.010299	0.08328
483	0.010311	0.013225	0.011031	0.010631	0.010303	0.010298	0.082928
484	0.010311	0.013206	0.011028	0.010631	0.010303	0.010296	0.082607
485	0.010312	0.013192	0.011026	0.010632	0.010305	0.010295	0.082255
486	0.010311	0.013173	0.011024	0.010632	0.010304	0.010298	0.08192
487	0.010311	0.013156	0.011022	0.010631	0.010304	0.010297	0.081602
488	0.010311	0.013143	0.011021	0.010629	0.010304	0.010297	0.081286
489	0.01031	0.013128	0.011018	0.010628	0.010303	0.010299	0.080948
490	0.010311	0.013115	0.011017	0.010629	0.010304	0.010299	0.080628
491	0.01031	0.013105	0.011016	0.010627	0.010305	0.010299	0.080302
492	0.010311	0.013092	0.011013	0.010628	0.010306	0.010297	0.079997
493	0.010312	0.013079	0.011011	0.010629	0.010306	0.010298	0.079696
494	0.010312	0.013067	0.011009	0.010627	0.010306	0.0103	0.079376
495	0.01031	0.013056	0.011008	0.010628	0.010307	0.010299	0.079054
496	0.010309	0.013045	0.011005	0.010629	0.010306	0.010298	0.078747
497	0.01031	0.013033	0.011005	0.010628	0.010305	0.010298	0.078453
498	0.010309	0.013025	0.011003	0.010628	0.010305	0.010298	0.078119
499	0.010309	0.013013	0.011001	0.010629	0.010303	0.010297	0.077811
500	0.01031	0.013003	0.010999	0.010629	0.010303	0.010297	0.077521
501	0.010311	0.012992	0.010998	0.010629	0.010303	0.010296	0.077202
502	0.01031	0.012982	0.010997	0.010628	0.010302	0.010297	0.076898
503	0.010308	0.012972	0.010994	0.010627	0.010301	0.010297	0.076578
504	0.010308	0.012963	0.010992	0.010628	0.010301	0.010297	0.076272
505	0.010309	0.012954	0.010991	0.010628	0.010301	0.010297	0.07597
506	0.010309	0.012945	0.010989	0.010628	0.010302	0.010297	0.075664
507	0.010308	0.012935	0.010987	0.010628	0.0103	0.010296	0.075379
508	0.010308	0.012925	0.010985	0.010628	0.010299	0.010297	0.075131
509	0.010307	0.012913	0.010983	0.010628	0.010298	0.010299	0.074824
510	0.010305	0.012906	0.01098	0.010629	0.010297	0.010298	0.074508
511	0.010306	0.012896	0.010979	0.010629	0.010295	0.010297	0.074232
512	0.010305	0.012886	0.010978	0.01063	0.010296	0.010298	0.07392
513	0.010305	0.012878	0.010976	0.01063	0.010297	0.010296	0.073652
514	0.010304	0.012869	0.010973	0.01063	0.010296	0.010296	0.073357
515	0.010304	0.01286	0.010972	0.010629	0.010298	0.010295	0.073067
516	0.010304	0.012854	0.01097	0.010628	0.010298	0.010295	0.072768
517	0.010304	0.012846	0.010968	0.010629	0.010298	0.010294	0.0725
518	0.010305	0.012837	0.010967	0.01063	0.010297	0.010291	0.072198
519	0.010304	0.012829	0.010964	0.010631	0.010296	0.010293	0.071908
520	0.010305	0.01282	0.010963	0.01063	0.010296	0.010291	0.071601
521	0.010303	0.012811	0.01096	0.01063	0.010295	0.010291	0.071321
522	0.010302	0.012804	0.010958	0.010627	0.010295	0.010291	0.071048
523	0.010302	0.012795	0.010956	0.010625	0.010296	0.010292	0.070768
524	0.0103	0.012788	0.010954	0.010626	0.010295	0.010292	0.070485
525	0.0103	0.01278	0.010952	0.010626	0.010295	0.010293	0.070222
526	0.0103	0.012774	0.01095	0.010627	0.010295	0.010292	0.069952
527	0.0103	0.012764	0.010949	0.010625	0.010294	0.010291	0.069724
528	0.010301	0.012751	0.010948	0.010626	0.010293	0.010289	0.069462
529	0.010301	0.01274	0.010947	0.010625	0.010293	0.010288	0.069169
530	0.010301	0.012724	0.010947	0.010624	0.010291	0.010289	0.068909
531	0.010303	0.012716	0.010947	0.010625	0.010292	0.010288	0.068645
532	0.010302	0.012708	0.010946	0.010623	0.010291	0.010289	0.068375
533	0.010301	0.012697	0.010945	0.010621	0.010288	0.010288	0.068168
534	0.010302	0.012684	0.010944	0.010622	0.010288	0.010287	0.067942
535	0.010301	0.012672	0.010942	0.010622	0.010287	0.010289	0.067656
536	0.010301	0.012663	0.010941	0.010622	0.010288	0.01029	0.067378
537	0.010302	0.01265	0.01094	0.010623	0.010291	0.010292	0.067113
538	0.010304	0.012637	0.010938	0.010624	0.010291	0.010292	0.066861
539	0.010302	0.012619	0.010939	0.010622	0.010291	0.010292	0.066634
540	0.010303	0.012604	0.010938	0.010622	0.010291	0.010291	0.066377
541	0.010302	0.012595	0.010939	0.010623	0.01029	0.010292	0.066104
542	0.010302	0.012585	0.010938	0.010622	0.010289	0.01029	0.065862
543	0.0103	0.012582	0.010936	0.010623	0.010291	0.01029	0.065624
544	0.010299	0.012574	0.010935	0.010622	0.010291	0.010291	0.065397
545	0.010299	0.012564	0.010937	0.010621	0.010288	0.01029	0.065156
546	0.010298	0.012559	0.010935	0.010623	0.010287	0.010291	0.064897
547	0.010297	0.012551	0.010934	0.010624	0.010287	0.01029	0.064666
548	0.010295	0.012542	0.010934	0.010625	0.010287	0.010291	0.06443
549	0.010297	0.012535	0.010933	0.010625	0.010286	0.01029	0.064182
550	0.010296	0.012528	0.010932	0.010624	0.010285	0.010288	0.063946
551	0.010295	0.012521	0.010931	0.010624	0.010283	0.010287	0.063724
552	0.010294	0.012515	0.010931	0.010624	0.010283	0.010287	0.063499
553	0.010295	0.012508	0.01093	0.010625	0.010285	0.010284	0.063284
554	0.010294	0.012502	0.010928	0.010625	0.010284	0.010282	0.063092
555	0.010295	0.012496	0.010927	0.010627	0.010284	0.010282	0.062882
556	0.010295	0.012491	0.010927	0.010627	0.010285	0.010281	0.062654
557	0.010295	0.012486	0.010926	0.010626	0.010284	0.010282	0.06242
558	0.010295	0.012482	0.010925	0.010626	0.010283	0.010281	0.062182
559	0.010296	0.012479	0.010925	0.010626	0.010283	0.010279	0.061972
560	0.010296	0.012474	0.010925	0.010626	0.010284	0.010281	0.061747
561	0.010297	0.012469	0.010926	0.010625	0.010283	0.010282	0.061541
562	0.010297	0.012464	0.010925	0.010625	0.010284	0.010284	0.061281
563	0.010296	0.012459	0.010924	0.010625	0.010285	0.010285	0.061072
564	0.010295	0.012453	0.010925	0.010623	0.010284	0.010284	0.060874
565	0.010295	0.012448	0.010924	0.010622	0.010285	0.010285	0.06064
566	0.010294	0.012442	0.010923	0.010621	0.010286	0.010285	0.060428
567	0.010295	0.012438	0.010923	0.010621	0.010287	0.010285	0.06021
568	0.010294	0.012434	0.010923	0.01062	0.010285	0.010286	0.059998
569	0.010293	0.012431	0.010923	0.010621	0.010287	0.010285	0.059805
570	0.010292	0.012429	0.010923	0.010621	0.010285	0.010286	0.059602
571	0.010294	0.012424	0.010924	0.01062	0.010286	0.010284	0.059389
572	0.010295	0.012421	0.010924	0.010619	0.010285	0.010284	0.059171
573	0.010294	0.012416	0.010923	0.010618	0.010285	0.010284	0.058971
574	0.010293	0.012412	0.010923	0.010619	0.010283	0.010283	0.058773
575	0.010294	0.012406	0.010923	0.010619	0.010283	0.010283	0.058545
576	0.010293	0.012402	0.010922	0.010617	0.010283	0.010283	0.058338
577	0.010291	0.012397	0.010921	0.010617	0.010283	0.010284	0.058127
578	0.010291	0.012392	0.01092	0.010617	0.010284	0.010285	0.057933
579	0.01029	0.012387	0.01092	0.010616	0.010283	0.010286	0.057698
580	0.01029	0.012379	0.010919	0.010616	0.010283	0.010287	0.05749
581	0.010291	0.012372	0.01092	0.010616	0.010283	0.010285	0.057249
582	0.01029	0.012366	0.010919	0.010616	0.010282	0.010285	0.057099
583	0.01029	0.012361	0.010919	0.010616	0.010281	0.010283	0.056897
584	0.01029	0.012357	0.010918	0.010614	0.010283	0.010286	0.056696
585	0.010291	0.01235	0.010919	0.010614	0.010284	0.010284	0.056498
586	0.010289	0.012344	0.010918	0.010614	0.010283	0.010285	0.056309
587	0.01029	0.012338	0.010917	0.010613	0.010282	0.010283	0.056129
588	0.010289	0.012334	0.010916	0.010613	0.010283	0.010283	0.055953
589	0.010288	0.012329	0.010914	0.010612	0.010285	0.010283	0.05578
590	0.010288	0.012324	0.010914	0.010612	0.010282	0.010284	0.055599
591	0.01029	0.012319	0.010912	0.010613	0.01028	0.010285	0.055411
592	0.01029	0.012316	0.010911	0.010614	0.010282	0.010286	0.055226
593	0.01029	0.012311	0.010911	0.010614	0.010283	0.010285	0.055027
594	0.010291	0.012309	0.01091	0.010614	0.010284	0.010287	0.054823
595	0.010289	0.012305	0.010909	0.010614	0.010282	0.010289	0.05461
596	0.01029	0.0123	0.010907	0.010613	0.01028	0.010288	0.054421
597	0.01029	0.012296	0.010908	0.010614	0.010281	0.010287	0.054254
598	0.010289	0.012292	0.010907	0.010615	0.010283	0.010289	0.054084
599	0.010291	0.012288	0.010907	0.010614	0.010283	0.010287	0.0539
600	0.010289	0.012287	0.010906	0.010613	0.010282	0.010287	0.053712
601	0.01029	0.012283	0.010905	0.010612	0.010281	0.010287	0.053516
602	0.010288	0.012278	0.010906	0.010613	0.010282	0.010287	0.053343
603	0.010288	0.012273	0.010906	0.010613	0.010283	0.010286	0.053179
604	0.010286	0.012269	0.010906	0.010613	0.010283	0.010288	0.053024
605	0.010287	0.012266	0.010906	0.010612	0.010282	0.010289	0.052846
606	0.010288	0.01226	0.010907	0.010612	0.010282	0.010288	0.052661
607	0.010287	0.012257	0.010906	0.010612	0.010281	0.010288	0.052489
608	0.010287	0.012252	0.010906	0.010613	0.010281	0.010285	0.052293
609	0.010285	0.012248	0.010906	0.010612	0.010282	0.010285	0.052094
610	0.010285	0.012245	0.010906	0.010611	0.010284	0.010286	0.051933
611	0.010288	0.012241	0.010904	0.010611	0.010282	0.010285	0.051776
612	0.010287	0.012237	0.010904	0.010611	0.010281	0.010288	0.051606
613	0.010286	0.012236	0.010903	0.010613	0.01028	0.010287	0.05144
614	0.010287	0.012233	0.010902	0.010613	0.01028	0.010287	0.051276
615	0.010286	0.01223	0.010903	0.010614	0.01028	0.010287	0.051108
616	0.010286	0.012226	0.010903	0.010614	0.010279	0.010286	0.050928
617	0.010285	0.012223	0.010903	0.010614	0.010278	0.010286	0.050765
618	0.010284	0.01222	0.010903	0.010614	0.010278	0.010286	0.050616
619	0.010285	0.012216	0.010901	0.010613	0.010278	0.010286	0.050446
620	0.010285	0.012213	0.0109	0.010613	0.010279	0.010283	0.050265
621	0.010284	0.01221	0.010899	0.010611	0.01028	0.010283	0.050087
622	0.010287	0.012207	0.010899	0.010611	0.010282	0.010284	0.049921
623	0.010288	0.012205	0.010898	0.01061	0.010283	0.010285	0.04976
624	0.010288	0.012204	0.010896	0.01061	0.010282	0.010287	0.049592
625	0.010287	0.012201	0.010897	0.010608	0.01028	0.010286	0.049427
626	0.010288	0.012195	0.010895	0.010607	0.01028	0.010284	0.049265
627	0.010288	0.01219	0.010894	0.010609	0.01028	0.010283	0.049106
628	0.010288	0.012187	0.010894	0.010609	0.010281	0.010282	0.048952
629	0.010287	0.012182	0.010895	0.010609	0.010282	0.010282	0.048787
630	0.010288	0.012178	0.010895	0.01061	0.010281	0.01028	0.048623
631	0.010289	0.012175	0.010893	0.010609	0.01028	0.010281	0.048476
632	0.01029	0.01217	0.010893	0.010608	0.010278	0.010281	0.048319
633	0.010289	0.012165	0.010892	0.010608	0.010278	0.010281	0.048139
634	0.01029	0.012161	0.010893	0.010607	0.010278	0.010281	0.047978
635	0.01029	0.012158	0.010892	0.010607	0.010277	0.010279	0.04782
636	0.01029	0.012154	0.010892	0.010606	0.010276	0.010281	0.047662
637	0.010289	0.012151	0.01089	0.010608	0.010276	0.01028	0.047506
638	0.01029	0.012146	0.01089	0.010608	0.010277	0.010279	0.047351
639	0.010288	0.012143	0.010889	0.010608	0.010276	0.01028	0.047185
640	0.01029	0.012139	0.010889	0.010607	0.01028	0.01028	0.047025
641	0.01029	0.012135	0.010889	0.010605	0.010279	0.010278	0.046889
642	0.010289	0.01213	0.01089	0.010607	0.01028	0.010276	0.04673
643	0.010287	0.012125	0.01089	0.010606	0.010278	0.010277	0.046575
644	0.010287	0.012121	0.01089	0.010606	0.010277	0.010275	0.046428
645	0.010288	0.012116	0.010891	0.010606	0.010277	0.010275	0.046275
646	0.010288	0.012112	0.010892	0.010606	0.010276	0.010274	0.046128
647	0.010289	0.012107	0.01089	0.010606	0.010277	0.010273	0.045967
648	0.010288	0.012104	0.01089	0.010606	0.010276	0.010273	0.045821
649	0.010288	0.012101	0.01089	0.010607	0.010277	0.010275	0.045648
650	0.010287	0.012096	0.010891	0.010606	0.010277	0.010276	0.045492
651	0.010287	0.012093	0.010892	0.010605	0.010277	0.010274	0.04535
652	0.010287	0.01209	0.010891	0.010606	0.010277	0.010273	0.045197
653	0.010287	0.012086	0.010891	0.010606	0.010277	0.010278	0.045059
654	0.010285	0.012083	0.010891	0.010607	0.010277	0.010274	0.044924
655	0.010284	0.01208	0.01089	0.010608	0.010278	0.010273	0.044781
656	0.010286	0.012078	0.010891	0.010608	0.01028	0.010273	0.044653
657	0.010286	0.012077	0.01089	0.010608	0.01028	0.010275	0.044491
658	0.010285	0.012075	0.010889	0.010606	0.010278	0.010274	0.044347
659	0.010286	0.012074	0.010889	0.010605	0.010277	0.010274	0.044204
660	0.010286	0.012073	0.010888	0.010606	0.010278	0.010272	0.044056
661	0.010285	0.01207	0.010889	0.010607	0.010278	0.010269	0.043913
662	0.010286	0.012068	0.010889	0.010606	0.010279	0.010271	0.043779
663	0.010286	0.012065	0.01089	0.010606	0.010278	0.010269	0.043655
664	0.010284	0.012064	0.01089	0.010606	0.010276	0.010269	0.043527
665	0.010284	0.012061	0.01089	0.010605	0.010276	0.010269	0.043397
666	0.010284	0.01206	0.010889	0.010605	0.010277	0.01027	0.043261
667	0.010283	0.012057	0.01089	0.010606	0.010277	0.010272	0.043134
668	0.010281	0.012056	0.01089	0.010604	0.010277	0.01027	0.042991
669	0.010283	0.012055	0.010889	0.010605	0.010278	0.010271	0.042873
670	0.010283	0.012054	0.01089	0.010605	0.010277	0.01027	0.042754
671	0.010283	0.012052	0.01089	0.010605	0.010277	0.010269	0.042633
672	0.010283	0.012049	0.01089	0.010605	0.010277	0.010268	0.042502
673	0.010285	0.012048	0.01089	0.010605	0.010277	0.010267	0.042378
674	0.010286	0.012048	0.010889	0.010604	0.010276	0.010269	0.042232
675	0.010286	0.012045	0.010889	0.010604	0.010275	0.010268	0.042094
676	0.010284	0.012043	0.010889	0.010605	0.010275	0.01027	0.041967
677	0.010283	0.012039	0.010889	0.010604	0.010275	0.01027	0.041847
678	0.010283	0.012038	0.010889	0.010604	0.010273	0.010271	0.041702
679	0.010284	0.012035	0.010889	0.010604	0.010274	0.010272	0.041567
680	0.010281	0.012033	0.010889	0.010604	0.010274	0.010274	0.041428
681	0.010281	0.012032	0.010888	0.010604	0.010274	0.010273	0.041286
682	0.010281	0.01203	0.010888	0.010603	0.010274	0.010275	0.041157
683	0.010281	0.012029	0.010888	0.010604	0.010275	0.010275	0.041026
684	0.010281	0.012027	0.010887	0.010602	0.010274	0.010273	0.040894
685	0.010282	0.012025	0.010888	0.010602	0.010274	0.010272	0.040791
686	0.010281	0.012024	0.010887	0.010603	0.010272	0.010273	0.040659
687	0.01028	0.012021	0.010886	0.010602	0.010271	0.010274	0.040546
688	0.01028	0.012019	0.010886	0.010602	0.010268	0.010276	0.040441
689	0.01028	0.012015	0.010885	0.010602	0.01027	0.01028	0.040315
690	0.010281	0.012013	0.010884	0.010605	0.01027	0.01028	0.040202
691	0.01028	0.01201	0.010884	0.010603	0.010272	0.01028	0.040078
692	0.010282	0.01201	0.010884	0.010603	0.010271	0.010281	0.039981
693	0.010283	0.012008	0.010883	0.010601	0.010272	0.010279	0.039861
694	0.010283	0.012006	0.010885	0.010602	0.01027	0.010279	0.039741
695	0.010282	0.012005	0.010884	0.010602	0.01027	0.010279	0.039618
696	0.010282	0.012005	0.010884	0.010602	0.01027	0.010279	0.039493
697	0.010282	0.012003	0.010884	0.010603	0.010269	0.010278	0.039392
698	0.01028	0.012002	0.010884	0.010604	0.010269	0.010277	0.039291
699	0.01028	0.012002	0.010883	0.010603	0.010268	0.010275	0.039162
700	0.01028	0.012001	0.010883	0.010604	0.010268	0.010275	0.039043
701	0.010281	0.012	0.010883	0.010603	0.010268	0.010274	0.038931
702	0.010282	0.011999	0.010883	0.010604	0.010267	0.010273	0.038824
703	0.010282	0.011997	0.010884	0.010602	0.010268	0.010275	0.038713
704	0.010282	0.011995	0.010885	0.010604	0.010268	0.010275	0.038604
705	0.010283	0.011993	0.010884	0.010604	0.010269	0.010276	0.038487
706	0.010284	0.011993	0.010884	0.010604	0.010269	0.010276	0.038376
707	0.010285	0.011993	0.010882	0.010603	0.010269	0.010275	0.038257
708	0.010284	0.011991	0.010882	0.010604	0.010271	0.010275	0.038137
709	0.010284	0.011989	0.010882	0.010604	0.010271	0.010277	0.038031
710	0.010283	0.011989	0.010882	0.010604	0.01027	0.010276	0.037904
711	0.010282	0.011988	0.010881	0.010603	0.010271	0.010276	0.0378
712	0.010282	0.011988	0.01088	0.010603	0.010273	0.010274	0.037687
713	0.010282	0.011988	0.01088	0.010604	0.010273	0.010277	0.037594
714	0.010283	0.011987	0.010881	0.010604	0.010273	0.010278	0.037476
715	0.010283	0.011986	0.010879	0.010604	0.010272	0.010277	0.037357
716	0.010284	0.011985	0.010879	0.010603	0.010272	0.010278	0.037248
717	0.010285	0.011984	0.010878	0.010604	0.010272	0.010278	0.03715
718	0.010284	0.011983	0.010878	0.010603	0.010271	0.010276	0.037044
719	0.010284	0.011982	0.010877	0.010604	0.01027	0.010276	0.036943
720	0.010283	0.011983	0.010877	0.010605	0.010268	0.010276	0.036837
721	0.010284	0.011983	0.010877	0.010604	0.010266	0.010276	0.036744
722	0.010283	0.011982	0.010877	0.010603	0.010269	0.010276	0.036645
723	0.010282	0.011982	0.010876	0.010602	0.010268	0.010275	0.03654
724	0.010284	0.011981	0.010876	0.010603	0.010269	0.010275	0.036437
725	0.010284	0.011981	0.010875	0.010603	0.010269	0.010274	0.036338
726	0.010283	0.01198	0.010874	0.010602	0.010268	0.010274	0.036238
727	0.010283	0.01198	0.010874	0.010601	0.010267	0.010273	0.036131
728	0.010283	0.01198	0.010874	0.0106	0.010267	0.010272	0.036016
729	0.010283	0.011979	0.010874	0.0106	0.010267	0.010274	0.035913
730	0.010282	0.011979	0.010872	0.010598	0.010269	0.010273	0.035801
731	0.010282	0.011978	0.010872	0.010601	0.010267	0.010273	0.03569
732	0.010282	0.011977	0.010873	0.010601	0.010267	0.010273	0.035586
733	0.010281	0.011977	0.010873	0.010601	0.010267	0.010273	0.035486
734	0.01028	0.011976	0.010873	0.0106	0.010269	0.010274	0.035367
735	0.010281	0.011975	0.010873	0.0106	0.01027	0.010276	0.035277
736	0.010282	0.011974	0.010873	0.0106	0.010269	0.010277	0.035183
737	0.01028	0.011973	0.010874	0.0106	0.010268	0.010276	0.035084
738	0.010279	0.011971	0.010873	0.0106	0.010267	0.010274	0.034983
739	0.010278	0.01197	0.010873	0.0106	0.010268	0.010274	0.034883
740	0.010278	0.011969	0.010872	0.0106	0.010268	0.010273	0.034785
741	0.010278	0.011969	0.010872	0.010601	0.010268	0.010273	0.034695
742	0.010278	0.011967	0.010871	0.010601	0.010268	0.010275	0.034597
743	0.010278	0.011965	0.010872	0.0106	0.010266	0.010275	0.034506
744	0.010277	0.011964	0.010872	0.0106	0.010265	0.010274	0.034417
745	0.010278	0.011962	0.010873	0.0106	0.010266	0.010274	0.034324
746	0.01028	0.01196	0.010874	0.0106	0.010265	0.010274	0.034227
747	0.010282	0.011959	0.010872	0.010599	0.010265	0.010274	0.034131
748	0.010283	0.011958	0.010872	0.010598	0.010268	0.010274	0.034026
749	0.010283	0.011957	0.010872	0.010597	0.010266	0.010273	0.033939
750	0.010283	0.011957	0.010871	0.010596	0.010266	0.010275	0.033863
