Time step	Uncertainty	Uncertainty	Uncertainty	Uncertainty	Uncertainty	Uncertainty	Uncertainty
375	0.010285	0.013192	0.01105	0.010497	0.010245	0.010383	0.249407
376	0.010284	0.013163	0.011048	0.010497	0.010245	0.010381	0.248543
377	0.010284	0.013136	0.011044	0.010496	0.010243	0.01038	0.247746
378	0.010286	0.013113	0.01104	0.010496	0.010244	0.010377	0.246877
379	0.010285	0.013079	0.011035	0.010494	0.010243	0.010376	0.246042
380	0.010284	0.013052	0.011032	0.010495	0.010242	0.010377	0.24521
381	0.010283	0.013016	0.011029	0.010494	0.010242	0.010377	0.244292
382	0.010285	0.012978	0.011024	0.010493	0.010241	0.010375	0.243441
383	0.010285	0.012935	0.011019	0.010492	0.010241	0.010375	0.24258
384	0.010284	0.012903	0.011018	0.010492	0.010239	0.010373	0.24172
385	0.010285	0.012862	0.011015	0.010491	0.01024	0.010371	0.240867
386	0.010283	0.012828	0.011012	0.010491	0.010244	0.010366	0.240119
387	0.010281	0.012798	0.011009	0.010489	0.010244	0.010363	0.239313
388	0.01028	0.012772	0.011007	0.010488	0.010244	0.010362	0.238484
389	0.01028	0.01275	0.011005	0.010488	0.010242	0.010362	0.237676
390	0.01028	0.012724	0.011004	0.010485	0.01024	0.010361	0.236839
391	0.01028	0.012704	0.011002	0.010484	0.010239	0.010359	0.236059
392	0.010281	0.012677	0.010999	0.010483	0.010238	0.010357	0.235246
393	0.010281	0.012649	0.010995	0.010481	0.01024	0.010355	0.234487
394	0.01028	0.012619	0.010991	0.010481	0.010238	0.010352	0.233656
395	0.010279	0.012595	0.010986	0.010481	0.010238	0.010351	0.232857
396	0.01028	0.012569	0.010984	0.010481	0.010238	0.010349	0.232078
397	0.010279	0.012544	0.010981	0.010482	0.010236	0.01035	0.231274
398	0.01028	0.01252	0.010978	0.010481	0.010237	0.010346	0.230498
399	0.010278	0.012497	0.010976	0.01048	0.010236	0.010346	0.229727
400	0.01028	0.012467	0.010975	0.010478	0.010235	0.010345	0.228918
401	0.010279	0.012435	0.010973	0.010477	0.010233	0.010345	0.228189
402	0.010278	0.012409	0.01097	0.010477	0.010234	0.010342	0.227388
403	0.010276	0.012374	0.010968	0.010475	0.010235	0.010342	0.226589
404	0.010276	0.012348	0.010966	0.010474	0.010237	0.01034	0.225807
405	0.010275	0.012326	0.010962	0.010474	0.010237	0.010341	0.225038
406	0.010276	0.012305	0.010958	0.010473	0.010237	0.01034	0.224275
407	0.010276	0.012277	0.010956	0.010472	0.010237	0.01034	0.223462
408	0.010276	0.012251	0.010952	0.01047	0.010237	0.010338	0.222757
409	0.010276	0.012231	0.010949	0.01047	0.010237	0.010337	0.221983
410	0.010273	0.012208	0.010946	0.01047	0.010237	0.010337	0.221254
411	0.010273	0.012188	0.010943	0.01047	0.010237	0.010335	0.220487
412	0.010274	0.012168	0.010939	0.010469	0.010236	0.010332	0.219793
413	0.010274	0.012149	0.010936	0.010471	0.010236	0.010333	0.21905
414	0.010273	0.012129	0.010934	0.010471	0.010237	0.010332	0.218274
415	0.010272	0.01211	0.010932	0.010471	0.010236	0.010333	0.21757
416	0.010271	0.012093	0.010932	0.010473	0.010237	0.010334	0.216835
417	0.010271	0.012075	0.01093	0.010474	0.010237	0.010334	0.216125
418	0.010273	0.012059	0.01093	0.010474	0.010236	0.010332	0.215416
419	0.010272	0.012045	0.010928	0.010473	0.010237	0.010332	0.214709
420	0.01027	0.012031	0.010924	0.010472	0.010235	0.010332	0.213949
421	0.010269	0.012015	0.010922	0.010471	0.010234	0.010332	0.213157
422	0.010268	0.012002	0.01092	0.010472	0.010233	0.010331	0.212436
423	0.010267	0.011987	0.010919	0.010473	0.010232	0.010332	0.211704
424	0.010267	0.011973	0.010918	0.010472	0.010233	0.010334	0.211049
425	0.010268	0.011959	0.010916	0.010471	0.010233	0.010337	0.210386
426	0.010268	0.011946	0.010914	0.010471	0.010234	0.010336	0.209665
427	0.010267	0.011934	0.010913	0.010471	0.010234	0.010335	0.208927
428	0.010266	0.011922	0.010913	0.010469	0.010234	0.010337	0.208288
429	0.010264	0.011909	0.010912	0.010471	0.010235	0.010338	0.207579
430	0.010263	0.011898	0.010909	0.01047	0.010235	0.010338	0.206821
431	0.010264	0.011888	0.010908	0.010469	0.010233	0.01034	0.206093
432	0.010263	0.011877	0.010906	0.01047	0.010232	0.010341	0.205487
433	0.010263	0.011865	0.010906	0.010468	0.010232	0.010339	0.204802
434	0.010265	0.011853	0.010904	0.010468	0.010232	0.010338	0.204091
435	0.010264	0.011845	0.010903	0.010468	0.010234	0.010336	0.20342
436	0.010266	0.011837	0.010901	0.010468	0.010233	0.010336	0.202722
437	0.010264	0.011826	0.0109	0.010468	0.010234	0.010336	0.202013
438	0.010263	0.011814	0.010898	0.010469	0.010235	0.010332	0.201358
439	0.010262	0.011807	0.010898	0.01047	0.010235	0.010333	0.200695
440	0.010261	0.0118	0.010897	0.010468	0.010234	0.010332	0.200034
441	0.010261	0.011791	0.010896	0.010469	0.010234	0.01033	0.199395
442	0.010262	0.011781	0.010897	0.01047	0.010233	0.010328	0.198688
443	0.010262	0.011772	0.010896	0.01047	0.010234	0.01033	0.198032
444	0.010262	0.011763	0.010897	0.010469	0.010232	0.010325	0.197446
445	0.010263	0.011753	0.010896	0.010469	0.010232	0.010324	0.196746
446	0.010263	0.011742	0.010894	0.010469	0.010232	0.010323	0.196142
447	0.010262	0.011733	0.010893	0.010467	0.010231	0.010323	0.195459
448	0.010262	0.011723	0.010892	0.010468	0.01023	0.010322	0.194799
449	0.010261	0.011713	0.010891	0.010468	0.010231	0.010323	0.194121
450	0.010261	0.011702	0.01089	0.010468	0.01023	0.010323	0.193511
451	0.010261	0.011692	0.01089	0.010465	0.01023	0.010323	0.192875
452	0.01026	0.011684	0.01089	0.010465	0.010229	0.010321	0.192199
453	0.010259	0.011674	0.010889	0.010464	0.010229	0.010317	0.19162
454	0.010258	0.011661	0.010889	0.010463	0.010231	0.010317	0.190981
455	0.010257	0.01165	0.010888	0.010463	0.010231	0.010317	0.190314
456	0.010258	0.01164	0.010888	0.010463	0.01023	0.010318	0.18967
457	0.010259	0.011626	0.010889	0.010464	0.010231	0.010318	0.189054
458	0.010259	0.011615	0.010887	0.010464	0.010231	0.010319	0.188531
459	0.010258	0.011602	0.010887	0.010463	0.010231	0.010317	0.187892
460	0.010259	0.011591	0.010888	0.010463	0.010231	0.010318	0.187279
461	0.010258	0.011581	0.010887	0.010465	0.010231	0.010319	0.186662
462	0.010259	0.01157	0.010886	0.010464	0.010231	0.01032	0.186141
463	0.010262	0.011555	0.010885	0.010465	0.010231	0.010318	0.18554
464	0.010261	0.011542	0.010884	0.010464	0.01023	0.010317	0.184904
465	0.01026	0.011531	0.010883	0.010463	0.010232	0.010317	0.184254
466	0.010258	0.011517	0.010881	0.010464	0.010231	0.010317	0.183714
467	0.010258	0.011506	0.01088	0.010465	0.01023	0.010316	0.183158
468	0.010257	0.011498	0.01088	0.010466	0.010228	0.010316	0.182524
469	0.01026	0.011487	0.010882	0.010466	0.010227	0.010317	0.181944
470	0.01026	0.011475	0.01088	0.010466	0.010227	0.010317	0.181392
471	0.010259	0.011465	0.010878	0.010463	0.010225	0.010313	0.180757
472	0.010259	0.011455	0.010878	0.010462	0.010226	0.010314	0.180159
473	0.010259	0.011446	0.010876	0.01046	0.010228	0.010318	0.179582
474	0.010259	0.011438	0.010876	0.01046	0.01023	0.010318	0.178979
475	0.010262	0.011428	0.010874	0.010458	0.010231	0.010317	0.178425
476	0.010262	0.01142	0.010872	0.010457	0.010232	0.010318	0.177833
477	0.010259	0.011412	0.01087	0.010456	0.010229	0.010319	0.177218
478	0.010257	0.011405	0.01087	0.010455	0.010226	0.010317	0.176683
479	0.010256	0.011398	0.010869	0.010455	0.010226	0.010319	0.176195
480	0.010257	0.01139	0.010869	0.010454	0.010224	0.010315	0.175609
481	0.010257	0.011382	0.010867	0.010453	0.010224	0.010314	0.175072
482	0.010257	0.011374	0.010864	0.010451	0.010223	0.010314	0.174497
483	0.010257	0.011366	0.010863	0.010449	0.010221	0.010314	0.173963
484	0.010257	0.011361	0.010863	0.010448	0.010223	0.010312	0.173368
485	0.010257	0.011355	0.010861	0.010448	0.010225	0.010312	0.17285
486	0.010257	0.011347	0.01086	0.010447	0.010224	0.010311	0.172315
487	0.010256	0.011341	0.010858	0.010447	0.010226	0.010311	0.171821
488	0.010255	0.011334	0.010855	0.010445	0.010226	0.010312	0.171301
489	0.010256	0.011325	0.010853	0.010445	0.010228	0.010314	0.170732
490	0.010256	0.011318	0.010851	0.010445	0.010226	0.010314	0.170182
491	0.010257	0.011311	0.010849	0.010444	0.010228	0.010316	0.16966
492	0.010256	0.011306	0.010847	0.010444	0.010225	0.010313	0.169118
493	0.010256	0.011301	0.010847	0.010444	0.010224	0.010311	0.168542
494	0.010256	0.011295	0.010846	0.010442	0.010224	0.010313	0.167998
495	0.010256	0.011288	0.010843	0.010442	0.010226	0.010314	0.167525
496	0.010256	0.011285	0.010842	0.01044	0.010225	0.010313	0.167009
497	0.010256	0.01128	0.01084	0.010439	0.010226	0.010313	0.166491
498	0.010256	0.011275	0.010839	0.010439	0.010225	0.010314	0.16596
499	0.010256	0.01127	0.010837	0.010437	0.010226	0.010315	0.165465
500	0.010257	0.011265	0.010836	0.010437	0.010226	0.010316	0.16493
501	0.010257	0.01126	0.010835	0.010436	0.010225	0.010315	0.164419
502	0.010256	0.011257	0.010833	0.010435	0.010225	0.010315	0.163912
503	0.010256	0.011253	0.010832	0.010436	0.010224	0.01031	0.163472
504	0.010256	0.01125	0.010833	0.010437	0.010224	0.010314	0.162942
505	0.010256	0.011245	0.01083	0.010436	0.010223	0.010314	0.162458
506	0.010255	0.011241	0.010829	0.010435	0.010221	0.010314	0.1619
507	0.010253	0.011237	0.010828	0.010434	0.010222	0.010315	0.161424
508	0.010253	0.011233	0.010827	0.010434	0.010222	0.010316	0.160886
509	0.010255	0.01123	0.010825	0.010435	0.010221	0.010314	0.160372
510	0.010253	0.011227	0.010823	0.010434	0.010222	0.010315	0.159871
511	0.010254	0.011224	0.010823	0.010435	0.010221	0.010316	0.15937
512	0.010256	0.01122	0.010821	0.010435	0.010223	0.010317	0.158861
513	0.010256	0.011215	0.01082	0.010433	0.010222	0.01032	0.158385
514	0.010256	0.011213	0.010819	0.010432	0.010221	0.010319	0.157896
515	0.010255	0.01121	0.010817	0.010432	0.010219	0.010319	0.157438
516	0.010254	0.011207	0.010818	0.010433	0.01022	0.010322	0.156941
517	0.010255	0.011204	0.010817	0.010432	0.01022	0.01032	0.156475
518	0.010256	0.0112	0.010815	0.010432	0.010222	0.01032	0.155998
519	0.010254	0.011199	0.010814	0.010433	0.010222	0.010319	0.155484
520	0.010254	0.011195	0.010813	0.010433	0.01022	0.010319	0.154999
521	0.010254	0.011193	0.010811	0.010433	0.010219	0.010318	0.154541
522	0.010253	0.011189	0.01081	0.010432	0.010219	0.01032	0.154066
523	0.010255	0.011185	0.01081	0.010432	0.010219	0.01032	0.153641
524	0.010255	0.011181	0.010809	0.01043	0.010222	0.010318	0.153159
525	0.010256	0.011177	0.010808	0.010429	0.010221	0.010319	0.152642
526	0.010256	0.011174	0.010808	0.010429	0.01022	0.010318	0.152153
527	0.010256	0.011171	0.010806	0.010427	0.010219	0.010316	0.151724
528	0.010256	0.011168	0.010806	0.010427	0.010219	0.010314	0.151265
529	0.010256	0.011164	0.010804	0.010424	0.010217	0.010313	0.150825
530	0.010258	0.01116	0.010803	0.010423	0.010217	0.010312	0.15035
531	0.010258	0.011158	0.010802	0.010421	0.010218	0.010312	0.149905
532	0.010259	0.011153	0.010802	0.010419	0.010218	0.010309	0.149454
533	0.010259	0.01115	0.010799	0.010418	0.010218	0.010311	0.148986
534	0.010256	0.011145	0.010799	0.010419	0.010217	0.010311	0.148547
535	0.010256	0.011142	0.010798	0.010419	0.010217	0.010313	0.148076
536	0.010256	0.011137	0.010797	0.01042	0.010216	0.010313	0.147628
537	0.010256	0.011131	0.010796	0.010421	0.010216	0.010312	0.14718
538	0.010255	0.011127	0.010795	0.01042	0.010215	0.01031	0.146718
539	0.010254	0.011123	0.010794	0.010419	0.010215	0.010308	0.146266
540	0.010254	0.011119	0.010793	0.010417	0.010216	0.010306	0.14583
541	0.010255	0.011115	0.010792	0.010416	0.010215	0.010304	0.145378
542	0.010254	0.011111	0.010791	0.010418	0.010213	0.010302	0.144923
543	0.010253	0.011109	0.010791	0.010417	0.010213	0.010301	0.144493
544	0.010254	0.011105	0.010791	0.010418	0.010214	0.010304	0.144084
545	0.010253	0.011102	0.010791	0.010417	0.010214	0.010302	0.143679
546	0.010254	0.011099	0.01079	0.010416	0.010212	0.0103	0.143269
547	0.010252	0.011095	0.010789	0.010417	0.010213	0.010299	0.142819
548	0.010253	0.011092	0.010789	0.010416	0.010213	0.010298	0.142423
549	0.010253	0.011089	0.010788	0.010415	0.010213	0.010299	0.14196
550	0.010254	0.011086	0.010788	0.010415	0.010213	0.010301	0.141549
551	0.010252	0.011083	0.010788	0.010415	0.010212	0.010302	0.141115
552	0.010253	0.011079	0.010786	0.010416	0.010211	0.0103	0.140704
553	0.010253	0.011078	0.010787	0.010417	0.010211	0.0103	0.140259
554	0.010252	0.011073	0.010785	0.010417	0.010212	0.010301	0.139813
555	0.010252	0.011069	0.010785	0.010417	0.010211	0.0103	0.139379
556	0.01025	0.011064	0.010783	0.010416	0.010213	0.010302	0.138958
557	0.01025	0.011062	0.010782	0.010417	0.010212	0.010302	0.138541
558	0.010249	0.011057	0.010782	0.010416	0.01021	0.010302	0.138136
559	0.010249	0.011055	0.010781	0.010416	0.01021	0.010303	0.137775
560	0.010249	0.011053	0.010781	0.010415	0.010212	0.010302	0.13736
561	0.010251	0.011051	0.010779	0.010415	0.01021	0.010303	0.136944
562	0.010252	0.011048	0.010781	0.010415	0.010209	0.010302	0.136528
563	0.010251	0.011046	0.01078	0.010414	0.010209	0.010299	0.136107
564	0.010251	0.011044	0.01078	0.010413	0.010208	0.010296	0.135695
565	0.010253	0.011043	0.01078	0.010412	0.010209	0.010295	0.135298
566	0.010253	0.01104	0.010781	0.010413	0.010208	0.010297	0.134898
567	0.010256	0.011037	0.01078	0.010413	0.010208	0.010295	0.134516
568	0.010255	0.011034	0.01078	0.010411	0.010207	0.010295	0.134132
569	0.010254	0.011032	0.010779	0.010411	0.010207	0.010294	0.133725
570	0.010255	0.01103	0.010778	0.01041	0.010207	0.010295	0.133299
571	0.010254	0.011029	0.010776	0.010408	0.010206	0.010295	0.132892
572	0.010254	0.011027	0.010775	0.010408	0.010207	0.010293	0.132473
573	0.010256	0.011026	0.010773	0.010406	0.010205	0.010292	0.132083
574	0.010254	0.011025	0.010773	0.010406	0.010205	0.010292	0.131724
575	0.010254	0.011023	0.010771	0.010406	0.010204	0.01029	0.131334
576	0.010253	0.011021	0.01077	0.010407	0.010205	0.010291	0.13099
577	0.010253	0.011019	0.010768	0.010405	0.010204	0.01029	0.130604
578	0.010252	0.011017	0.01077	0.010406	0.010205	0.01029	0.130257
579	0.010252	0.011015	0.010768	0.010404	0.010206	0.010292	0.129893
580	0.010252	0.011013	0.010768	0.010406	0.010205	0.010293	0.129555
581	0.010252	0.01101	0.010767	0.010407	0.010203	0.010294	0.129207
582	0.010252	0.011008	0.010767	0.010407	0.010204	0.010293	0.128828
583	0.010253	0.011008	0.010767	0.010407	0.010205	0.010294	0.128472
584	0.010254	0.011007	0.010767	0.010406	0.010204	0.010295	0.128108
585	0.010254	0.011005	0.010765	0.010406	0.010204	0.010294	0.127728
586	0.010253	0.011004	0.010766	0.010405	0.010205	0.010292	0.127331
587	0.010253	0.011003	0.010766	0.010406	0.010205	0.010293	0.126949
588	0.010252	0.011002	0.010765	0.010405	0.010205	0.010291	0.126616
589	0.01025	0.011	0.010764	0.010405	0.010204	0.01029	0.126251
590	0.010251	0.010999	0.010763	0.010405	0.010204	0.010288	0.125886
591	0.01025	0.010998	0.010764	0.010406	0.010203	0.010288	0.125566
592	0.01025	0.010996	0.010763	0.010408	0.010203	0.010284	0.125197
593	0.010249	0.010996	0.010763	0.010408	0.010201	0.010284	0.124831
594	0.01025	0.010994	0.010762	0.010405	0.010202	0.010285	0.124458
595	0.01025	0.010992	0.010763	0.010404	0.010202	0.010284	0.124093
596	0.01025	0.01099	0.010762	0.010404	0.010201	0.010285	0.123727
597	0.01025	0.010989	0.010761	0.010403	0.010201	0.010286	0.123431
598	0.010251	0.010988	0.010761	0.010402	0.010201	0.010287	0.123089
599	0.01025	0.010984	0.010762	0.010402	0.010203	0.010287	0.122706
600	0.010249	0.010982	0.01076	0.010401	0.010203	0.010288	0.122387
601	0.010249	0.01098	0.010761	0.0104	0.010203	0.010287	0.122002
602	0.010248	0.010977	0.010761	0.010401	0.010203	0.010288	0.121678
603	0.010249	0.010974	0.01076	0.0104	0.010202	0.010287	0.121342
604	0.010248	0.010971	0.010759	0.010402	0.010202	0.010288	0.121026
605	0.010248	0.01097	0.010757	0.010402	0.010203	0.010288	0.120655
606	0.010246	0.010966	0.010758	0.010402	0.010201	0.010285	0.120293
607	0.010244	0.010963	0.010756	0.010401	0.010202	0.010287	0.119942
608	0.010245	0.010961	0.010756	0.010398	0.0102	0.010287	0.119608
609	0.010246	0.010958	0.010756	0.010398	0.0102	0.010286	0.119259
610	0.010247	0.010955	0.010756	0.010398	0.010201	0.010287	0.11892
611	0.010247	0.010955	0.010756	0.010398	0.010202	0.010286	0.118552
612	0.010248	0.010952	0.010757	0.010398	0.010203	0.010285	0.118229
613	0.010248	0.010949	0.010756	0.0104	0.010203	0.010285	0.117889
614	0.010248	0.010947	0.010756	0.010401	0.010203	0.010285	0.117559
615	0.010248	0.010943	0.010755	0.010401	0.010203	0.010286	0.117219
616	0.010248	0.010941	0.010755	0.010402	0.010204	0.010283	0.116875
617	0.010249	0.010939	0.010753	0.010401	0.010204	0.010283	0.116536
618	0.010248	0.010938	0.010753	0.0104	0.010204	0.010286	0.116204
619	0.010247	0.010937	0.010753	0.010402	0.010204	0.010285	0.115901
620	0.010246	0.010936	0.010752	0.010401	0.010205	0.010286	0.1156
621	0.010245	0.010935	0.010752	0.0104	0.010204	0.010286	0.115254
622	0.010244	0.010933	0.010752	0.010401	0.010203	0.010286	0.11492
623	0.010244	0.01093	0.010751	0.0104	0.010204	0.010284	0.114583
624	0.010243	0.010928	0.01075	0.010401	0.010204	0.010284	0.114238
625	0.010244	0.010927	0.010751	0.010401	0.010202	0.010285	0.113892
626	0.010244	0.010926	0.01075	0.010402	0.010203	0.010286	0.113573
627	0.010245	0.010924	0.010751	0.010402	0.0102	0.010285	0.113255
628	0.010245	0.010923	0.010751	0.0104	0.010199	0.010285	0.112931
629	0.010244	0.010921	0.01075	0.0104	0.010199	0.010288	0.112615
630	0.010245	0.010919	0.01075	0.010398	0.010197	0.010285	0.112292
631	0.010244	0.010918	0.010749	0.010398	0.010197	0.010285	0.111973
632	0.010245	0.010916	0.010747	0.010398	0.010197	0.010286	0.111662
633	0.010244	0.010914	0.010745	0.010398	0.010197	0.010285	0.111332
634	0.010243	0.010913	0.010745	0.010399	0.010199	0.010287	0.111015
635	0.010244	0.010912	0.010744	0.0104	0.0102	0.010286	0.110697
636	0.010244	0.01091	0.010744	0.010399	0.0102	0.010285	0.110396
637	0.010244	0.010908	0.010743	0.0104	0.010198	0.010285	0.110087
638	0.010244	0.010907	0.010741	0.010401	0.010198	0.010285	0.109763
639	0.010243	0.010905	0.010741	0.0104	0.010199	0.010285	0.109485
640	0.010243	0.010903	0.010739	0.010401	0.010199	0.010286	0.109202
641	0.010244	0.010901	0.01074	0.0104	0.010201	0.010287	0.108863
642	0.010242	0.010902	0.010739	0.010399	0.0102	0.010286	0.108533
643	0.010243	0.010901	0.01074	0.010399	0.0102	0.010285	0.108245
644	0.010243	0.010901	0.010738	0.010399	0.010198	0.010284	0.107947
645	0.010243	0.0109	0.010738	0.010399	0.010198	0.010286	0.107668
646	0.010243	0.010898	0.010737	0.010398	0.010197	0.010287	0.107371
647	0.010243	0.010897	0.010736	0.010398	0.010195	0.010288	0.10704
648	0.010243	0.010895	0.010735	0.010398	0.010195	0.010288	0.106726
649	0.010241	0.010894	0.010735	0.0104	0.010195	0.010284	0.106435
650	0.010241	0.010893	0.010734	0.010399	0.010196	0.010284	0.106143
651	0.010242	0.010892	0.010734	0.0104	0.010196	0.010284	0.105806
652	0.010243	0.010891	0.010734	0.010399	0.010197	0.010283	0.105544
653	0.010242	0.010891	0.010733	0.010401	0.010197	0.010282	0.105215
654	0.010242	0.010889	0.010733	0.0104	0.010195	0.010282	0.104906
655	0.010242	0.010889	0.010734	0.0104	0.010194	0.010282	0.10461
656	0.010241	0.010888	0.010734	0.010402	0.010195	0.010283	0.104318
657	0.010241	0.010887	0.010733	0.010403	0.010195	0.010281	0.104046
658	0.010243	0.010887	0.010732	0.010403	0.010195	0.010279	0.103747
659	0.010244	0.010886	0.010731	0.010402	0.010193	0.010281	0.103457
660	0.010245	0.010884	0.01073	0.010402	0.010193	0.010281	0.10317
661	0.010245	0.010885	0.01073	0.010401	0.010194	0.010282	0.102895
662	0.010244	0.010884	0.010729	0.010401	0.010193	0.01028	0.102623
663	0.010247	0.010883	0.01073	0.0104	0.010195	0.01028	0.102357
664	0.010244	0.010882	0.01073	0.0104	0.010194	0.01028	0.102091
665	0.010243	0.010882	0.01073	0.010399	0.010195	0.01028	0.101826
666	0.010242	0.01088	0.01073	0.010398	0.010195	0.010282	0.101572
667	0.010242	0.010879	0.01073	0.010396	0.010197	0.010282	0.101294
668	0.010242	0.010878	0.010729	0.010397	0.010196	0.010285	0.101024
669	0.01024	0.010878	0.010728	0.010397	0.010197	0.010284	0.100759
670	0.010242	0.010877	0.010728	0.010395	0.010196	0.010284	0.100466
671	0.010242	0.010876	0.010728	0.010396	0.010196	0.010286	0.100186
672	0.010242	0.010874	0.010727	0.010395	0.010196	0.010288	0.099921
673	0.010242	0.010874	0.010726	0.010395	0.010197	0.01029	0.099668
674	0.01024	0.010873	0.010727	0.010393	0.010196	0.01029	0.099377
675	0.01024	0.010871	0.010727	0.010393	0.010195	0.01029	0.099085
676	0.01024	0.010871	0.010727	0.010393	0.010195	0.010293	0.098843
677	0.010241	0.010872	0.010727	0.010394	0.010196	0.010293	0.098582
678	0.010241	0.010871	0.010726	0.010394	0.010195	0.010294	0.098318
679	0.01024	0.010869	0.010725	0.010393	0.010196	0.010291	0.09804
680	0.010239	0.010869	0.010724	0.010392	0.010197	0.010291	0.097781
681	0.010238	0.010869	0.010724	0.010392	0.010198	0.01029	0.097512
682	0.010239	0.010867	0.010724	0.010392	0.010199	0.010289	0.097253
683	0.010239	0.010869	0.010724	0.010392	0.010199	0.01029	0.096985
684	0.010238	0.010867	0.010724	0.010393	0.010197	0.010287	0.096725
685	0.010239	0.010867	0.010724	0.010391	0.010197	0.010287	0.096461
686	0.010238	0.010866	0.010723	0.010391	0.010199	0.010287	0.096176
687	0.010239	0.010866	0.010725	0.01039	0.010197	0.010287	0.095909
688	0.010239	0.010866	0.010723	0.01039	0.010198	0.010287	0.095658
689	0.010239	0.010866	0.010722	0.010389	0.010197	0.010288	0.095378
690	0.010238	0.010865	0.010722	0.010388	0.010197	0.010288	0.095138
691	0.010238	0.010864	0.010723	0.010389	0.0102	0.010287	0.094868
692	0.010239	0.010864	0.010722	0.010388	0.010199	0.010285	0.094579
693	0.010239	0.010864	0.010722	0.010388	0.010198	0.010285	0.094343
694	0.010239	0.010863	0.010722	0.010387	0.010198	0.010284	0.094101
695	0.010239	0.010861	0.010722	0.010387	0.010198	0.010285	0.093831
696	0.010238	0.01086	0.01072	0.010388	0.010197	0.010287	0.09358
697	0.010237	0.010859	0.01072	0.01039	0.010198	0.010287	0.093313
698	0.010236	0.010858	0.010719	0.010388	0.010198	0.010287	0.093033
699	0.010237	0.010858	0.01072	0.010389	0.010197	0.010288	0.092783
700	0.010235	0.010858	0.010719	0.010389	0.010197	0.010287	0.09256
701	0.010235	0.010858	0.010719	0.010388	0.010196	0.010286	0.092328
702	0.010233	0.010857	0.010719	0.010388	0.010198	0.010285	0.092085
703	0.010234	0.010858	0.010719	0.010387	0.010198	0.010284	0.091833
704	0.010233	0.010858	0.010718	0.01039	0.010198	0.010285	0.09157
705	0.010233	0.010856	0.010719	0.010389	0.010198	0.010286	0.091339
706	0.010234	0.010856	0.010718	0.010389	0.010197	0.010285	0.091107
707	0.010234	0.010855	0.010718	0.010391	0.010195	0.010285	0.090875
708	0.010234	0.010854	0.010718	0.01039	0.010193	0.010283	0.090649
709	0.010234	0.010855	0.010717	0.01039	0.010194	0.010283	0.090391
710	0.010232	0.010854	0.010717	0.01039	0.010195	0.010284	0.090123
711	0.010231	0.010853	0.010718	0.010388	0.010197	0.010283	0.089856
712	0.010233	0.010853	0.010718	0.010388	0.010194	0.010284	0.089613
713	0.01023	0.010851	0.010717	0.010387	0.010195	0.010285	0.089348
714	0.01023	0.010851	0.010715	0.010386	0.010197	0.010286	0.089093
715	0.010231	0.01085	0.010714	0.010385	0.010198	0.010287	0.088888
716	0.010233	0.010849	0.010713	0.010387	0.010198	0.010285	0.088636
717	0.010232	0.01085	0.010713	0.010388	0.010198	0.010285	0.08837
718	0.010233	0.01085	0.010714	0.010388	0.010198	0.010285	0.088117
719	0.010234	0.010849	0.010714	0.010387	0.010196	0.010283	0.087874
720	0.010235	0.010849	0.010713	0.010386	0.010195	0.010281	0.087647
721	0.010235	0.010849	0.010713	0.010386	0.010195	0.010281	0.087366
722	0.010236	0.010848	0.010713	0.010388	0.010195	0.010282	0.087117
723	0.010234	0.010847	0.010712	0.010388	0.010197	0.010285	0.08687
724	0.010235	0.010846	0.010711	0.010386	0.010197	0.010284	0.086638
725	0.010235	0.010846	0.010711	0.010387	0.010198	0.010285	0.086367
726	0.010235	0.010846	0.010711	0.010387	0.010198	0.010288	0.086148
727	0.010235	0.010846	0.010711	0.010386	0.010196	0.010286	0.08594
728	0.010235	0.010845	0.010709	0.010386	0.010195	0.010286	0.085684
729	0.010234	0.010846	0.010708	0.010384	0.010195	0.010285	0.085449
730	0.010237	0.010845	0.010707	0.010384	0.010194	0.010286	0.085225
731	0.01024	0.010845	0.010706	0.010386	0.010193	0.010286	0.085015
732	0.01024	0.010846	0.010706	0.010386	0.010193	0.010286	0.08478
733	0.010239	0.010846	0.010706	0.010386	0.010192	0.010286	0.084577
734	0.010238	0.010846	0.010707	0.010387	0.010191	0.010288	0.084352
735	0.010239	0.010845	0.010706	0.010385	0.010192	0.01029	0.084126
736	0.010241	0.010844	0.010706	0.010385	0.010192	0.010291	0.083901
737	0.010242	0.010843	0.010704	0.010385	0.010192	0.010291	0.083697
738	0.010241	0.010844	0.010705	0.010386	0.01019	0.010291	0.083467
739	0.010239	0.010843	0.010706	0.010385	0.010189	0.010287	0.083248
740	0.010239	0.010841	0.010704	0.010385	0.010189	0.010286	0.08302
741	0.010239	0.010841	0.010704	0.010385	0.010191	0.010288	0.082831
742	0.010237	0.010841	0.010703	0.010385	0.01019	0.010286	0.082635
743	0.010238	0.01084	0.010702	0.010386	0.010189	0.010286	0.082416
744	0.010238	0.01084	0.010701	0.010387	0.01019	0.010287	0.082218
745	0.010239	0.01084	0.010701	0.010386	0.01019	0.010287	0.082014
746	0.010241	0.010841	0.0107	0.010384	0.01019	0.010287	0.081798
747	0.010239	0.010839	0.010699	0.010385	0.010189	0.010286	0.081572
748	0.010239	0.010839	0.010699	0.010383	0.01019	0.010286	0.081376
749	0.010239	0.010838	0.010697	0.010382	0.010192	0.010286	0.08114
750	0.010239	0.010839	0.010696	0.010384	0.010193	0.010285	0.080929
