Time step,Uncertainty,Uncertainty,Uncertainty,Uncertainty,Uncertainty,Uncertainty,Uncertainty
,dynamic,f=36,f=30,f=24,f=18,f=15,f=12
739,0.010199,0.010523,0.010537,0.01027,0.01017,0.010339,0.235952
740,0.010199,0.010522,0.010537,0.01027,0.010171,0.010342,0.23555
741,0.010199,0.010522,0.010537,0.01027,0.010168,0.010342,0.235139
742,0.0102,0.010521,0.010535,0.010271,0.010167,0.010342,0.234717
743,0.010201,0.010522,0.010536,0.010271,0.010168,0.010343,0.234312
744,0.010203,0.010521,0.010536,0.010271,0.010167,0.010342,0.233946
745,0.010203,0.010521,0.010537,0.01027,0.010168,0.010342,0.233487
746,0.010202,0.01052,0.010536,0.010271,0.010168,0.010342,0.233119
747,0.010202,0.010519,0.010536,0.010273,0.010166,0.010339,0.232719
748,0.010206,0.010519,0.010537,0.010273,0.010165,0.010338,0.232307
749,0.010207,0.010518,0.010536,0.010271,0.010166,0.010342,0.231917
750,0.010207,0.010518,0.010536,0.010272,0.01017,0.010342,0.231521
751,0.010205,0.010518,0.010536,0.010271,0.010171,0.010345,0.231125
752,0.010205,0.010516,0.010536,0.010272,0.010169,0.010344,0.230756
753,0.010206,0.010515,0.010536,0.010272,0.010168,0.010343,0.230365
754,0.010207,0.010515,0.010535,0.010273,0.01017,0.010346,0.229997
755,0.010205,0.010515,0.010534,0.010271,0.01017,0.010347,0.229609
756,0.010206,0.010515,0.010534,0.01027,0.010168,0.010348,0.229244
757,0.010205,0.010515,0.010532,0.010271,0.010168,0.010345,0.228875
758,0.010206,0.010514,0.010532,0.010269,0.010168,0.010347,0.228479
759,0.010206,0.010515,0.010533,0.010269,0.010166,0.010348,0.228062
760,0.010207,0.010515,0.010534,0.010269,0.010165,0.010347,0.227663
761,0.010206,0.010516,0.010535,0.010271,0.010165,0.010347,0.227258
762,0.010205,0.010517,0.010534,0.010272,0.010164,0.010344,0.226897
763,0.010205,0.010516,0.010535,0.010272,0.010165,0.010343,0.226524
764,0.010204,0.010514,0.010534,0.010271,0.010164,0.010343,0.226121
765,0.010205,0.010515,0.010534,0.01027,0.010165,0.010343,0.22573
766,0.010207,0.010515,0.010534,0.010269,0.010161,0.010343,0.225349
767,0.010206,0.010515,0.010533,0.010268,0.010162,0.010341,0.224987
768,0.010205,0.010514,0.010534,0.010269,0.010163,0.010342,0.22458
769,0.010205,0.010513,0.010533,0.01027,0.010167,0.010341,0.224199
770,0.010204,0.010512,0.010534,0.01027,0.010167,0.010343,0.223752
771,0.010203,0.010511,0.010533,0.010269,0.010165,0.010344,0.223374
772,0.010204,0.01051,0.010532,0.010269,0.010163,0.010345,0.222993
773,0.010204,0.01051,0.010531,0.010268,0.010161,0.010346,0.222631
774,0.010203,0.01051,0.010532,0.010267,0.010163,0.010345,0.222245
775,0.010203,0.010509,0.010532,0.010267,0.010161,0.010345,0.221838
776,0.010201,0.01051,0.010531,0.010267,0.01016,0.010344,0.221443
777,0.010201,0.010509,0.01053,0.010266,0.010158,0.010344,0.221083
778,0.010201,0.01051,0.010531,0.010267,0.010157,0.010345,0.220726
779,0.010199,0.010509,0.010531,0.010267,0.010159,0.010346,0.22031
780,0.0102,0.010508,0.01053,0.010267,0.010159,0.010345,0.219947
781,0.0102,0.010508,0.010529,0.010269,0.01016,0.010349,0.219532
782,0.0102,0.010508,0.010531,0.010268,0.01016,0.010349,0.219131
783,0.0102,0.010508,0.010532,0.010269,0.010158,0.010348,0.218799
784,0.010199,0.010508,0.010531,0.010269,0.010159,0.01035,0.218431
785,0.010199,0.010508,0.010531,0.010268,0.010159,0.010351,0.218027
786,0.0102,0.010509,0.010529,0.010268,0.010158,0.01035,0.217607
787,0.010201,0.010508,0.010529,0.01027,0.01016,0.010351,0.217227
788,0.0102,0.010507,0.010528,0.010269,0.010162,0.010351,0.216823
789,0.010202,0.010508,0.010527,0.010269,0.010162,0.010352,0.216433
790,0.010202,0.010507,0.010527,0.01027,0.010161,0.010354,0.216049
791,0.010201,0.010506,0.010526,0.010271,0.010161,0.010353,0.215698
792,0.010202,0.010506,0.010525,0.01027,0.010159,0.010356,0.215351
793,0.0102,0.010507,0.010525,0.010269,0.010158,0.010356,0.214982
794,0.010202,0.010507,0.010524,0.010268,0.010158,0.010355,0.214608
795,0.010201,0.010507,0.010525,0.010268,0.010157,0.010355,0.214218
796,0.010203,0.010507,0.010525,0.010268,0.010157,0.010353,0.213854
797,0.010203,0.010508,0.010526,0.010269,0.010156,0.010351,0.213511
798,0.010203,0.010507,0.010527,0.010267,0.010156,0.010351,0.213129
799,0.010203,0.010506,0.010526,0.010267,0.010155,0.010348,0.212778
800,0.010201,0.010506,0.010526,0.010266,0.010154,0.010347,0.212431
801,0.010201,0.010506,0.010525,0.010268,0.010156,0.010345,0.212104
802,0.0102,0.010506,0.010525,0.010267,0.010156,0.010344,0.211729
803,0.010201,0.010506,0.010526,0.010266,0.010156,0.010344,0.211361
804,0.0102,0.010506,0.010526,0.010265,0.010156,0.010347,0.211009
805,0.010202,0.010506,0.010527,0.010265,0.010157,0.010346,0.21064
806,0.0102,0.010504,0.010527,0.010267,0.010157,0.010347,0.210276
807,0.010201,0.010504,0.010527,0.010267,0.010159,0.010345,0.209917
808,0.010201,0.010503,0.010526,0.010267,0.010158,0.010344,0.209536
809,0.010199,0.010503,0.010525,0.010266,0.010158,0.010343,0.209168
810,0.010199,0.010504,0.010524,0.010266,0.01016,0.010346,0.208788
811,0.0102,0.010504,0.010524,0.010267,0.010158,0.010344,0.208409
812,0.0102,0.010504,0.010523,0.010267,0.010157,0.010343,0.208059
813,0.010199,0.010504,0.010522,0.010267,0.010157,0.010343,0.20768
814,0.0102,0.010505,0.010521,0.010267,0.010158,0.010345,0.207298
815,0.010202,0.010504,0.010522,0.010265,0.010158,0.010342,0.206961
816,0.010202,0.010504,0.010522,0.010265,0.010158,0.010341,0.206609
817,0.010202,0.010503,0.010522,0.010263,0.010157,0.010343,0.206276
818,0.010203,0.010503,0.010522,0.010264,0.010158,0.010344,0.205905
819,0.010204,0.010504,0.010523,0.010265,0.010159,0.010345,0.205532
820,0.010205,0.010503,0.010524,0.010266,0.010159,0.010345,0.205211
821,0.010205,0.010503,0.010524,0.010265,0.010159,0.010346,0.204853
822,0.010204,0.010503,0.010522,0.010265,0.010157,0.010347,0.204518
823,0.010204,0.010503,0.010523,0.010266,0.01016,0.010345,0.204194
824,0.010203,0.010502,0.010522,0.010265,0.010158,0.010344,0.20387
825,0.010203,0.010503,0.010521,0.010265,0.010158,0.010343,0.203533
826,0.010203,0.010502,0.010522,0.010264,0.01016,0.010342,0.20321
827,0.010202,0.010501,0.010521,0.010265,0.01016,0.010338,0.202863
828,0.010203,0.010502,0.010521,0.010264,0.010159,0.010338,0.202516
829,0.010203,0.010501,0.010519,0.010265,0.010158,0.010339,0.202146
830,0.010203,0.010501,0.01052,0.010263,0.010158,0.01034,0.201808
831,0.010204,0.010502,0.01052,0.010262,0.010159,0.010338,0.201455
832,0.010204,0.010502,0.010518,0.010265,0.010158,0.01034,0.201115
833,0.010204,0.010501,0.010517,0.010265,0.010158,0.01034,0.200815
834,0.010202,0.010502,0.010517,0.010264,0.010159,0.010342,0.200465
835,0.010202,0.010502,0.010517,0.010265,0.010159,0.010342,0.200169
836,0.010202,0.010502,0.010516,0.010265,0.010159,0.010343,0.199837
837,0.010201,0.010503,0.010518,0.010266,0.010159,0.010342,0.199509
838,0.0102,0.010502,0.010518,0.010266,0.010159,0.010344,0.199156
839,0.0102,0.010502,0.010517,0.010265,0.010158,0.010343,0.198822
840,0.010197,0.010504,0.010517,0.010264,0.010157,0.010344,0.198534
841,0.010197,0.010504,0.010518,0.010265,0.01016,0.010342,0.198215
842,0.010198,0.010504,0.01052,0.010265,0.010161,0.010343,0.197907
843,0.010197,0.010504,0.01052,0.010265,0.010163,0.010344,0.197617
844,0.010198,0.010503,0.01052,0.010265,0.010163,0.010345,0.197281
845,0.010198,0.010503,0.010519,0.010264,0.010163,0.010349,0.196951
846,0.010199,0.010502,0.010519,0.010264,0.010161,0.010349,0.196633
847,0.010198,0.010502,0.010519,0.010262,0.010161,0.010347,0.196311
848,0.010199,0.010502,0.010519,0.010264,0.010161,0.010349,0.195989
849,0.010199,0.010503,0.010518,0.010264,0.010161,0.010348,0.195674
850,0.0102,0.010502,0.010519,0.010265,0.010161,0.010348,0.195387
851,0.010199,0.010502,0.010519,0.010266,0.010159,0.010347,0.195085
852,0.010198,0.010504,0.010519,0.010264,0.010159,0.010346,0.194764
853,0.010198,0.010503,0.010518,0.010263,0.010158,0.010344,0.194469
854,0.010199,0.010503,0.010518,0.010261,0.010161,0.010345,0.19412
855,0.010199,0.010502,0.010518,0.01026,0.01016,0.010346,0.193859
856,0.010199,0.010503,0.010519,0.01026,0.010159,0.010346,0.193545
857,0.010199,0.010502,0.010519,0.010259,0.01016,0.010347,0.193237
858,0.010198,0.010501,0.010518,0.010261,0.01016,0.010346,0.192899
859,0.010198,0.0105,0.010519,0.010261,0.010161,0.010347,0.192627
860,0.010197,0.010499,0.010519,0.010263,0.010158,0.010347,0.192352
861,0.010198,0.010499,0.010519,0.010263,0.010158,0.010345,0.192028
862,0.010198,0.010499,0.010518,0.010262,0.010158,0.010344,0.19174
863,0.010197,0.010499,0.010519,0.010261,0.010157,0.010347,0.191408
864,0.010196,0.0105,0.010518,0.010261,0.010157,0.010346,0.191056
865,0.010196,0.010498,0.010519,0.010263,0.010158,0.010345,0.190725
866,0.010193,0.010499,0.01052,0.010263,0.010158,0.010344,0.190415
867,0.010193,0.010498,0.01052,0.010264,0.010158,0.010346,0.190113
868,0.010192,0.010498,0.01052,0.010264,0.010158,0.010348,0.189788
869,0.010195,0.010497,0.010518,0.010265,0.010158,0.010351,0.189452
870,0.010195,0.010499,0.010519,0.010266,0.010158,0.01035,0.189147
871,0.010194,0.010499,0.010519,0.010265,0.010159,0.010351,0.188832
872,0.010194,0.010499,0.010519,0.010265,0.01016,0.010353,0.18854
873,0.010195,0.010499,0.01052,0.010264,0.010161,0.010355,0.188232
874,0.010196,0.010499,0.010519,0.010264,0.010161,0.010353,0.187927
875,0.010197,0.010499,0.010519,0.010265,0.010162,0.010351,0.187624
876,0.010198,0.010498,0.010518,0.010265,0.010162,0.010351,0.187307
877,0.010196,0.010497,0.010518,0.010266,0.010161,0.010351,0.187
878,0.010197,0.010498,0.010519,0.010265,0.010161,0.010353,0.186677
879,0.010196,0.010496,0.010518,0.010265,0.010161,0.010354,0.186358
880,0.010195,0.010496,0.010517,0.010265,0.01016,0.010355,0.18603
881,0.010195,0.010497,0.010516,0.010265,0.010161,0.010354,0.185758
882,0.010194,0.010497,0.010517,0.010263,0.010164,0.010354,0.185452
883,0.010194,0.010496,0.010516,0.010262,0.010163,0.010352,0.185147
884,0.010194,0.010496,0.010516,0.010261,0.010164,0.010352,0.184844
885,0.010194,0.010496,0.010516,0.010262,0.010163,0.010354,0.18452
886,0.010194,0.010496,0.010517,0.010261,0.010164,0.010351,0.184227
887,0.010194,0.010496,0.010518,0.010261,0.010163,0.010354,0.183982
888,0.010194,0.010497,0.010517,0.010263,0.010163,0.010353,0.183696
889,0.010196,0.010495,0.010517,0.010262,0.010162,0.010352,0.183374
890,0.010195,0.010495,0.010516,0.010264,0.010162,0.010352,0.183095
891,0.010195,0.010495,0.010516,0.010264,0.010163,0.010353,0.182779
892,0.010195,0.010496,0.010516,0.010263,0.010163,0.010353,0.182494
893,0.010196,0.010496,0.010518,0.010263,0.010163,0.010355,0.182238
894,0.010194,0.010496,0.010518,0.010262,0.010164,0.010355,0.181947
895,0.010196,0.010495,0.010516,0.010261,0.010163,0.010354,0.181641
896,0.010195,0.010495,0.010515,0.010262,0.010162,0.010355,0.181376
897,0.010195,0.010495,0.010513,0.010261,0.010162,0.010356,0.181069
898,0.010194,0.010496,0.010513,0.010263,0.010161,0.010353,0.18077
899,0.010194,0.010494,0.010513,0.010264,0.010161,0.010352,0.180541
900,0.010194,0.010495,0.010513,0.010265,0.010161,0.01035,0.180256
901,0.010193,0.010495,0.010513,0.010263,0.010161,0.010352,0.179957
902,0.010192,0.010496,0.010512,0.010261,0.010162,0.01035,0.179692
903,0.010192,0.010495,0.010511,0.01026,0.01016,0.010346,0.179368
904,0.010193,0.010495,0.010512,0.010258,0.010159,0.010347,0.179095
905,0.010196,0.010496,0.010513,0.010257,0.010158,0.010346,0.178803
906,0.010195,0.010496,0.010512,0.010258,0.010157,0.010346,0.178516
907,0.010196,0.010495,0.010512,0.010256,0.010161,0.010347,0.178216
908,0.010199,0.010496,0.010512,0.010255,0.010162,0.010346,0.177937
909,0.010199,0.010495,0.01051,0.010254,0.010161,0.010345,0.177669
910,0.010198,0.010494,0.01051,0.010256,0.01016,0.010346,0.177394
911,0.010196,0.010493,0.01051,0.010256,0.010162,0.010346,0.177137
912,0.010197,0.010493,0.01051,0.010257,0.010161,0.010345,0.176886
913,0.010196,0.010493,0.010511,0.010256,0.01016,0.010344,0.176646
914,0.010196,0.010493,0.010511,0.010256,0.01016,0.010344,0.176392
915,0.010197,0.010494,0.010513,0.010257,0.010159,0.010344,0.176125
916,0.010197,0.010495,0.010513,0.010256,0.010158,0.010344,0.175855
917,0.010196,0.010494,0.010512,0.010256,0.010157,0.010345,0.175564
918,0.010195,0.010493,0.010512,0.010256,0.010157,0.010348,0.175281
919,0.010195,0.010491,0.010512,0.010255,0.010158,0.010347,0.175009
920,0.010196,0.010491,0.010514,0.010256,0.01016,0.010346,0.174733
921,0.010196,0.010492,0.010514,0.010256,0.010158,0.010345,0.174446
922,0.010198,0.010493,0.010512,0.010256,0.010156,0.010347,0.174156
923,0.010196,0.010493,0.010512,0.010256,0.010158,0.010346,0.173907
924,0.010195,0.010493,0.010511,0.010256,0.01016,0.010347,0.173635
925,0.010194,0.010492,0.01051,0.010254,0.010159,0.010346,0.173384
926,0.010193,0.010492,0.01051,0.010253,0.010157,0.010344,0.173099
927,0.010192,0.010492,0.010511,0.010253,0.010156,0.010347,0.172867
928,0.010193,0.010491,0.010511,0.010254,0.010155,0.010348,0.172564
929,0.010194,0.01049,0.01051,0.010256,0.010157,0.010348,0.172282
930,0.010195,0.010489,0.010511,0.010255,0.010158,0.01035,0.172014
931,0.010195,0.010489,0.01051,0.010255,0.010158,0.01035,0.171742
932,0.010195,0.010489,0.010509,0.010258,0.010159,0.01035,0.171457
933,0.010195,0.010487,0.010509,0.010258,0.010158,0.010351,0.171203
934,0.010196,0.010488,0.01051,0.010259,0.010157,0.010349,0.170933
935,0.010195,0.010489,0.010509,0.010258,0.010156,0.010348,0.170632
936,0.010195,0.010489,0.010509,0.010256,0.010158,0.010348,0.170348
937,0.010194,0.010488,0.010509,0.010256,0.010158,0.010346,0.170069
938,0.010195,0.010488,0.010509,0.010255,0.010159,0.010344,0.169797
939,0.010195,0.010488,0.010509,0.010255,0.01016,0.010344,0.169544
940,0.010194,0.010489,0.01051,0.010257,0.01016,0.010342,0.169263
941,0.010194,0.010489,0.010509,0.010258,0.010161,0.010342,0.168997
942,0.010195,0.01049,0.010509,0.010258,0.010162,0.010341,0.168759
943,0.010194,0.010491,0.010509,0.010257,0.01016,0.01034,0.168494
944,0.010194,0.010491,0.010508,0.010257,0.01016,0.010339,0.168232
945,0.010192,0.010491,0.010508,0.010258,0.010159,0.01034,0.167984
946,0.01019,0.010491,0.010509,0.010257,0.01016,0.010341,0.167742
947,0.01019,0.01049,0.010509,0.010256,0.01016,0.010341,0.167487
948,0.010189,0.010489,0.01051,0.010257,0.01016,0.010341,0.167214
949,0.010191,0.010489,0.01051,0.010255,0.010159,0.01034,0.166916
950,0.010192,0.010489,0.01051,0.010254,0.01016,0.010341,0.166661
951,0.010189,0.010489,0.01051,0.010256,0.010161,0.010341,0.166376
952,0.01019,0.010489,0.01051,0.010254,0.010159,0.010343,0.16613
953,0.010191,0.010488,0.010511,0.010254,0.010158,0.010346,0.165889
954,0.01019,0.010489,0.01051,0.010253,0.010157,0.010347,0.165613
955,0.010191,0.010489,0.010509,0.010253,0.010156,0.010345,0.165363
956,0.010193,0.010488,0.01051,0.010254,0.010155,0.010347,0.165085
957,0.010193,0.010489,0.01051,0.010253,0.010156,0.010347,0.164835
958,0.010192,0.01049,0.010511,0.010254,0.010156,0.01035,0.164583
959,0.010193,0.010489,0.01051,0.010257,0.010155,0.010351,0.164363
960,0.010192,0.010489,0.01051,0.010257,0.010158,0.010351,0.164122
961,0.010193,0.010488,0.01051,0.010257,0.010157,0.010354,0.163852
962,0.010193,0.010488,0.010509,0.010257,0.010158,0.010354,0.16363
963,0.010193,0.010489,0.010511,0.010257,0.010159,0.010353,0.163396
964,0.010193,0.010488,0.010511,0.010253,0.010162,0.010355,0.163141
965,0.010193,0.010487,0.01051,0.010253,0.01016,0.010352,0.162889
966,0.010194,0.010488,0.01051,0.010252,0.01016,0.010352,0.162629
967,0.010195,0.010488,0.010509,0.010253,0.010161,0.010352,0.162369
968,0.010194,0.010487,0.01051,0.010252,0.010159,0.010349,0.162127
969,0.010193,0.010488,0.010509,0.010252,0.01016,0.01035,0.161849
970,0.010194,0.010486,0.010509,0.010252,0.010159,0.010351,0.161593
971,0.010194,0.010486,0.010509,0.010252,0.010157,0.010351,0.161374
972,0.010193,0.010486,0.010509,0.010252,0.010156,0.010352,0.161096
973,0.010191,0.010485,0.01051,0.010253,0.010156,0.010354,0.160841
974,0.010192,0.010484,0.010509,0.010252,0.010156,0.010354,0.160611
975,0.010193,0.010484,0.010508,0.010252,0.010156,0.010355,0.160362
976,0.010194,0.010484,0.010507,0.010253,0.010156,0.010356,0.160119
977,0.010194,0.010483,0.010507,0.010255,0.010156,0.010355,0.159851
978,0.010193,0.010483,0.010506,0.010257,0.010156,0.010357,0.159598
979,0.010193,0.010481,0.010507,0.010256,0.010157,0.010358,0.159356
980,0.010191,0.01048,0.010507,0.010254,0.010159,0.010359,0.15913
981,0.010191,0.010478,0.010506,0.010254,0.010158,0.010358,0.158914
982,0.010192,0.010477,0.010505,0.010253,0.010157,0.010358,0.15866
983,0.010193,0.010477,0.010505,0.010252,0.010158,0.01036,0.15838
984,0.010193,0.010476,0.010505,0.010251,0.010158,0.010357,0.158124
985,0.010194,0.010477,0.010507,0.01025,0.010158,0.010356,0.15788
986,0.010194,0.010476,0.010506,0.01025,0.010157,0.010355,0.157642
987,0.010196,0.010475,0.010505,0.010251,0.010157,0.010359,0.157394
988,0.010195,0.010475,0.010505,0.010251,0.010154,0.010359,0.157167
989,0.010194,0.010474,0.010504,0.010251,0.010154,0.010359,0.156932
990,0.010193,0.010472,0.010506,0.010251,0.010154,0.010356,0.156683
991,0.010193,0.010473,0.010505,0.010252,0.010155,0.010356,0.156459
992,0.010191,0.010473,0.010505,0.010253,0.010156,0.010357,0.156209
993,0.010189,0.010473,0.010505,0.010252,0.010157,0.010357,0.15597
994,0.01019,0.010473,0.010505,0.010252,0.010156,0.010358,0.155727
995,0.010191,0.010473,0.010505,0.010252,0.010153,0.010358,0.155493
996,0.010192,0.010471,0.010505,0.010252,0.010153,0.010355,0.155275
997,0.01019,0.010472,0.010504,0.010252,0.010154,0.010353,0.15505
998,0.010191,0.010471,0.010503,0.010251,0.010155,0.010353,0.154834
999,0.010192,0.01047,0.010504,0.010252,0.010155,0.010353,0.154636
1000,0.010192,0.010469,0.010504,0.010252,0.010152,0.010355,0.154409
,0.010192,,,,,,
,0.010192,,,,,,
,0.01019,,,,,,
,0.010191,,,,,,
,0.01019,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.010188,,,,,,
,0.010187,,,,,,
,0.010188,,,,,,
,0.01019,,,,,,
,0.01019,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.010188,,,,,,
,0.010189,,,,,,
,0.010191,,,,,,
,0.01019,,,,,,
,0.010192,,,,,,
,0.010191,,,,,,
,0.01019,,,,,,
,0.01019,,,,,,
,0.010192,,,,,,
,0.010192,,,,,,
,0.010192,,,,,,
,0.010191,,,,,,
,0.01019,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.01019,,,,,,
,0.010191,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.01019,,,,,,
,0.010189,,,,,,
,0.01019,,,,,,
,0.010188,,,,,,
,0.010187,,,,,,
,0.010187,,,,,,
,0.010186,,,,,,
,0.010187,,,,,,
,0.010188,,,,,,
,0.010187,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010187,,,,,,
,0.010188,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.01019,,,,,,
,0.010191,,,,,,
,0.010191,,,,,,
,0.010194,,,,,,
,0.010193,,,,,,
,0.010193,,,,,,
,0.010193,,,,,,
,0.010194,,,,,,
,0.010193,,,,,,
,0.010191,,,,,,
,0.010191,,,,,,
,0.010191,,,,,,
,0.01019,,,,,,
,0.010189,,,,,,
,0.010186,,,,,,
,0.010187,,,,,,
,0.010188,,,,,,
,0.010187,,,,,,
,0.010188,,,,,,
,0.01019,,,,,,
,0.010189,,,,,,
,0.01019,,,,,,
,0.010189,,,,,,
,0.010191,,,,,,
,0.010188,,,,,,
,0.010187,,,,,,
,0.010187,,,,,,
,0.010188,,,,,,
,0.01019,,,,,,
,0.010192,,,,,,
,0.010191,,,,,,
,0.01019,,,,,,
,0.010191,,,,,,
,0.010193,,,,,,
,0.010193,,,,,,
,0.010192,,,,,,
,0.010192,,,,,,
,0.010191,,,,,,
,0.010191,,,,,,
,0.01019,,,,,,
,0.01019,,,,,,
,0.01019,,,,,,
,0.010189,,,,,,
,0.01019,,,,,,
,0.010189,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010187,,,,,,
,0.010186,,,,,,
,0.010187,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010189,,,,,,
,0.010188,,,,,,
,0.010189,,,,,,
,0.01019,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.01019,,,,,,
,0.010189,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010187,,,,,,
,0.010187,,,,,,
,0.010189,,,,,,
,0.010187,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010189,,,,,,
,0.01019,,,,,,
,0.010189,,,,,,
,0.010191,,,,,,
,0.01019,,,,,,
,0.010189,,,,,,
,0.01019,,,,,,
,0.010191,,,,,,
,0.010191,,,,,,
,0.010191,,,,,,
,0.01019,,,,,,
,0.01019,,,,,,
,0.010188,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.010191,,,,,,
,0.010191,,,,,,
,0.010192,,,,,,
,0.010192,,,,,,
,0.010191,,,,,,
,0.010191,,,,,,
,0.010193,,,,,,
,0.010192,,,,,,
,0.010192,,,,,,
,0.010191,,,,,,
,0.01019,,,,,,
,0.010189,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010187,,,,,,
,0.010187,,,,,,
,0.010185,,,,,,
,0.010186,,,,,,
,0.010186,,,,,,
,0.010186,,,,,,
,0.010187,,,,,,
,0.010186,,,,,,
,0.010186,,,,,,
,0.010187,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010186,,,,,,
,0.010186,,,,,,
,0.010187,,,,,,
,0.010187,,,,,,
,0.010188,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.01019,,,,,,
,0.01019,,,,,,
,0.01019,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010185,,,,,,
,0.010186,,,,,,
,0.010186,,,,,,
,0.010186,,,,,,
,0.010186,,,,,,
,0.010188,,,,,,
,0.010186,,,,,,
,0.010187,,,,,,
,0.010187,,,,,,
,0.010187,,,,,,
,0.010187,,,,,,
,0.010187,,,,,,
,0.010187,,,,,,
,0.010187,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010189,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.010188,,,,,,
,0.010189,,,,,,
,0.010188,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.01019,,,,,,
,0.01019,,,,,,
,0.010189,,,,,,
,0.010187,,,,,,
,0.010186,,,,,,
,0.010187,,,,,,
,0.010188,,,,,,
,0.01019,,,,,,
,0.01019,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010187,,,,,,
,0.010186,,,,,,
,0.010188,,,,,,
,0.010187,,,,,,
,0.010187,,,,,,
,0.010187,,,,,,
,0.010187,,,,,,
,0.010187,,,,,,
,0.010187,,,,,,
,0.010187,,,,,,
,0.010185,,,,,,
,0.010187,,,,,,
,0.010186,,,,,,
,0.010185,,,,,,
,0.010187,,,,,,
,0.010186,,,,,,
,0.010186,,,,,,
,0.010186,,,,,,
,0.010186,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010187,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010189,,,,,,
,0.010187,,,,,,
,0.010185,,,,,,
,0.010185,,,,,,
,0.010185,,,,,,
,0.010186,,,,,,
,0.010188,,,,,,
,0.010189,,,,,,
,0.010189,,,,,,
,0.01019,,,,,,
,0.010188,,,,,,
,0.010189,,,,,,
,0.01019,,,,,,
,0.010188,,,,,,
,0.010189,,,,,,
,0.010188,,,,,,
,0.010188,,,,,,
,0.010185,,,,,,
,0.010185,,,,,,
,0.010185,,,,,,
,0.010184,,,,,,
,0.010185,,,,,,
,0.010186,,,,,,
,0.010184,,,,,,
,0.010185,,,,,,
,0.010186,,,,,,
,0.010186,,,,,,
,0.010187,,,,,,
,0.010186,,,,,,
,0.010184,,,,,,
,0.010183,,,,,,
,0.010184,,,,,,
,0.010184,,,,,,
,0.010184,,,,,,
,0.010183,,,,,,
,0.010182,,,,,,
,0.01018,,,,,,
,0.010182,,,,,,
,0.01018,,,,,,
,0.010182,,,,,,
,0.010182,,,,,,
,0.010183,,,,,,
,0.010183,,,,,,
,0.010185,,,,,,
,0.010184,,,,,,
,0.010184,,,,,,
,0.010184,,,,,,
,0.010185,,,,,,
,0.010185,,,,,,
,0.010184,,,,,,
,0.010184,,,,,,
,0.010183,,,,,,
,0.010182,,,,,,
,0.010183,,,,,,
,0.010183,,,,,,
,0.010183,,,,,,
,0.010182,,,,,,
,0.010183,,,,,,
,0.010183,,,,,,
,0.010182,,,,,,
,0.010183,,,,,,
,0.01018,,,,,,
,0.01018,,,,,,
,0.01018,,,,,,
,0.01018,,,,,,
,0.010181,,,,,,
,0.010182,,,,,,
,0.010181,,,,,,
,0.010182,,,,,,
,0.010185,,,,,,
,0.010184,,,,,,
,0.010186,,,,,,
,0.010185,,,,,,
,0.010184,,,,,,
,0.010183,,,,,,
,0.010182,,,,,,
,0.010183,,,,,,
,0.010182,,,,,,
,0.010183,,,,,,
,0.010183,,,,,,
,0.010183,,,,,,
,0.010181,,,,,,
,0.010181,,,,,,
,0.01018,,,,,,
,0.010181,,,,,,
,0.010179,,,,,,
,0.010179,,,,,,
,0.01018,,,,,,
,0.010181,,,,,,
,0.010181,,,,,,
,0.010182,,,,,,
,0.010181,,,,,,
